location,BHK,sqft,price
Sompura,3,1350.0,47.0
Sompura,4,2150.0,85.0
Sonnenahalli,3,1415.0,55.0
Sonnenahalli,2,896.0,43.75
Sonnenahalli,2,1120.0,43.0
Sonnenahalli,2,1100.0,44.0
Sonnenahalli,2,1011.0,50.53
Sonnenahalli,1,614.5,30.715
Sonnenahalli,3,1484.0,74.18
Sonnenahalli,3,1610.0,80.48
Sonnenahalli,3,1415.0,65.0
Sonnenahalli,2,1268.0,58.0
Sonnenahalli,2,1268.0,56.0
Sonnenahalli,1,605.0,30.24
Sonnenahalli,3,1484.0,75.0
Subramanyapura,2,929.0,50.17
Subramanyapura,2,1200.0,52.0
Subramanyapura,2,975.0,65.0
Subramanyapura,2,975.0,58.0
Subramanyapura,2,1277.0,55.0
Subramanyapura,2,985.0,58.0
Subramanyapura,3,1245.0,68.0
Subramanyapura,2,1313.0,73.0
Subramanyapura,3,1130.0,45.19
Subramanyapura,2,1313.0,66.5
Subramanyapura,3,1255.0,79.0
Subramanyapura,2,1050.0,41.0
Subramanyapura,3,1330.0,72.0
Subramanyapura,2,929.0,48.0
Subramanyapura,2,975.0,63.0
Subramanyapura,2,950.0,55.0
Subramanyapura,2,929.0,56.0
Subramanyapura,2,975.0,65.0
Subramanyapura,3,1800.0,90.0
Subramanyapura,3,1260.0,76.0
Subramanyapura,3,1278.0,59.0
Subramanyapura,3,1400.0,55.0
Subramanyapura,2,960.0,55.0
Subramanyapura,3,1260.0,73.0
Subramanyapura,3,1278.0,62.71
Subramanyapura,3,1278.0,70.0
Subramanyapura,2,929.0,49.0
Subramanyapura,3,1260.0,75.0
Subramanyapura,2,1000.0,45.0
Subramanyapura,3,1260.0,80.0
Subramanyapura,3,2495.0,130.0
Subramanyapura,2,929.0,51.0
Subramanyapura,3,1880.0,110.0
Subramanyapura,3,1800.0,80.0
Subramanyapura,2,985.0,62.5
Sultan Palaya,3,1700.0,120.0
Sultan Palaya,2,1100.0,40.0
Sultan Palaya,6,1800.0,175.0
Sultan Palaya,2,1100.0,45.0
Sultan Palaya,2,900.0,45.0
Sultan Palaya,2,870.0,65.0
Sultan Palaya,3,1765.0,80.0
Sultan Palaya,3,1713.0,125.0
Sultan Palaya,2,1009.0,65.0
Sultan Palaya,4,5000.0,325.0
Sultan Palaya,2,1070.0,49.0
Sultan Palaya,4,2200.0,80.0
TC Palaya,3,1475.0,98.0
TC Palaya,2,1200.0,60.0
TC Palaya,6,1000.0,69.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1350.0,75.0
TC Palaya,2,1240.0,60.0
TC Palaya,3,1500.0,100.0
TC Palaya,2,1200.0,65.0
TC Palaya,2,1200.0,70.0
TC Palaya,2,900.0,55.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.5
TC Palaya,4,4800.0,302.0
TC Palaya,2,1000.0,64.0
TC Palaya,3,1100.0,50.0
TC Palaya,2,900.0,55.0
TC Palaya,2,1200.0,66.0
TC Palaya,5,1440.0,100.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.5
TC Palaya,2,900.0,55.0
TC Palaya,3,1200.0,66.0
TC Palaya,2,900.0,55.0
TC Palaya,3,1500.0,83.0
TC Palaya,3,1350.0,60.0
TC Palaya,2,1200.0,65.0
TC Palaya,2,1500.0,75.0
TC Palaya,3,1200.0,66.0
TC Palaya,2,1000.0,70.0
TC Palaya,2,1100.0,65.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
TC Palaya,2,1800.0,80.0
TC Palaya,5,1400.0,97.0
TC Palaya,3,1200.0,66.0
TC Palaya,2,1200.0,70.0
TC Palaya,1,1350.0,55.0
TC Palaya,2,900.0,55.0
TC Palaya,2,900.0,55.0
TC Palaya,2,1082.0,64.0
TC Palaya,5,1440.0,97.0
TC Palaya,3,1995.0,100.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
TC Palaya,2,1152.0,55.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
TC Palaya,3,1200.0,66.0
Talaghattapura,3,1868.0,131.0
Talaghattapura,3,2038.5,120.0
Talaghattapura,3,2106.0,126.0
Talaghattapura,3,1868.0,121.0
Talaghattapura,3,2106.0,126.0
Talaghattapura,3,1868.0,135.0
Talaghattapura,3,1856.0,135.0
Talaghattapura,3,1868.0,120.0
Talaghattapura,3,1804.0,115.0
Talaghattapura,3,1856.0,135.0
Talaghattapura,3,2254.0,153.0
Talaghattapura,3,2106.0,148.0
Talaghattapura,3,1856.0,135.0
Talaghattapura,3,2273.0,159.0
Talaghattapura,3,2099.0,147.0
Talaghattapura,2,1100.0,50.0
Talaghattapura,2,1100.0,49.49
Talaghattapura,3,1575.0,80.0
Talaghattapura,3,2273.0,145.0
Talaghattapura,2,1175.0,62.0
Talaghattapura,3,1804.0,127.0
Talaghattapura,2,1062.0,42.48
Talaghattapura,3,2038.5,122.0
Talaghattapura,3,1800.0,84.0
Talaghattapura,3,2265.0,159.0
Talaghattapura,3,2099.0,134.0
Thanisandra,3,510.0,25.25
Thanisandra,2,1296.0,80.0
Thanisandra,3,1436.0,74.75
Thanisandra,3,2144.0,145.0
Thanisandra,2,1075.0,45.8
Thanisandra,3,445.0,28.0
Thanisandra,2,1296.0,83.0
Thanisandra,3,1825.0,100.0
Thanisandra,3,2144.0,135.0
Thanisandra,3,1240.0,62.0
Thanisandra,2,1093.0,70.0
Thanisandra,3,1265.0,79.0
Thanisandra,3,1651.0,97.38
Thanisandra,2,1265.0,85.0
Thanisandra,3,510.0,25.25
Thanisandra,1,776.5,48.145
Thanisandra,3,1564.0,101.0
Thanisandra,2,1183.0,58.56
Thanisandra,3,1847.0,123.0
Thanisandra,3,1800.0,90.0
Thanisandra,3,1697.0,114.0
Thanisandra,2,1050.0,45.0
Thanisandra,6,3500.0,160.0
Thanisandra,3,1573.0,95.0
Thanisandra,3,1917.0,122.0
Thanisandra,1,693.0,34.3
Thanisandra,2,1098.0,68.0
Thanisandra,1,760.0,50.3
Thanisandra,2,1111.0,50.0
Thanisandra,2,1185.5,58.68
Thanisandra,3,2002.0,112.0
Thanisandra,3,1634.0,78.0
Thanisandra,3,2000.0,99.0
Thanisandra,2,1050.0,46.0
Thanisandra,3,1588.0,75.55
Thanisandra,3,1697.0,115.0
Thanisandra,1,1380.0,62.1
Thanisandra,1,923.0,60.84
Thanisandra,3,1743.0,93.25
Thanisandra,1,923.0,45.69
Thanisandra,2,1183.0,59.74
Thanisandra,2,1296.0,72.0
Thanisandra,2,1020.0,44.5
Thanisandra,3,1874.0,130.0
Thanisandra,3,1698.0,102.0
Thanisandra,3,1411.0,93.04
Thanisandra,3,1996.0,135.0
Thanisandra,3,1801.0,115.0
Thanisandra,2,1265.0,82.0
Thanisandra,2,1100.0,48.0
Thanisandra,3,1917.0,113.0
Thanisandra,1,662.0,42.0
Thanisandra,4,2100.0,95.0
Thanisandra,3,1948.0,130.0
Thanisandra,3,1922.0,106.0
Thanisandra,2,1098.0,74.0
Thanisandra,2,1437.0,71.13
Thanisandra,3,1564.0,104.0
Thanisandra,3,1241.0,61.0
Thanisandra,3,1200.0,65.0
Thanisandra,3,1732.0,85.73
Thanisandra,3,1917.0,100.0
Thanisandra,2,1250.0,54.0
Thanisandra,3,2127.0,135.0
Thanisandra,3,2336.5,115.89
Thanisandra,2,1276.0,75.0
Thanisandra,1,693.0,34.3
Thanisandra,4,2259.0,135.0
Thanisandra,2,1265.0,78.0
Thanisandra,3,1732.0,85.73
Thanisandra,2,934.0,55.0
Thanisandra,2,1056.0,68.0
Thanisandra,3,1595.0,110.0
Thanisandra,3,1411.0,93.15
Thanisandra,2,1093.0,68.1
Thanisandra,3,1370.0,61.0
Thanisandra,2,1093.0,72.0
Thanisandra,2,1200.0,53.5
Thanisandra,3,1698.0,107.0
Thanisandra,3,1564.0,105.0
Thanisandra,2,1265.0,83.0
Thanisandra,1,784.0,35.285
Thanisandra,2,965.0,56.0
Thanisandra,3,1546.0,95.0
Thanisandra,1,777.0,38.535
Thanisandra,3,1697.0,110.0
Thanisandra,3,1492.0,88.0
Thanisandra,3,2072.0,122.0
Thanisandra,3,1880.0,120.0
Thanisandra,1,760.0,50.0
Thanisandra,2,1200.0,60.0
Thanisandra,1,933.0,58.0
Thanisandra,3,1917.0,110.0
Thanisandra,3,1996.0,123.0
Thanisandra,2,1183.0,77.25
Thanisandra,3,1491.0,88.0
Thanisandra,3,1881.0,95.0
Thanisandra,1,662.0,29.0
Thanisandra,2,1183.0,58.56
Thanisandra,3,1564.0,100.0
Thanisandra,1,662.0,45.0
Thanisandra,3,1573.0,98.0
Thanisandra,3,1262.0,83.0
Thanisandra,2,1056.0,65.0
Thanisandra,2,1131.0,55.975
Thanisandra,3,1702.0,115.0
Thanisandra,2,1343.0,75.0
Thanisandra,3,1935.0,122.0
Thanisandra,2,933.0,55.0
Thanisandra,2,1183.0,77.3
Thanisandra,1,662.0,38.0
Thanisandra,2,1265.0,72.0
Thanisandra,3,1595.0,105.0
Thanisandra,3,1241.0,65.0
Thanisandra,1,580.0,27.5
Thanisandra,3,2087.0,139.0
Thanisandra,2,1340.0,66.33
Thanisandra,2,1098.0,71.0
Thanisandra,3,1411.0,93.25
Thanisandra,3,1262.0,65.0
Thanisandra,2,1234.0,51.0
Thanisandra,3,1732.0,112.0
Thanisandra,1,933.0,61.0
Thanisandra,3,1702.0,107.0
Thanisandra,1,747.0,34.355
Thanisandra,3,2030.0,125.0
Thanisandra,2,1140.0,59.0
Thanisandra,1,663.0,46.0
Thanisandra,4,1948.0,129.0
Thanisandra,3,1573.0,90.0
Thanisandra,2,1056.0,70.0
Thanisandra,3,1595.0,96.0
Thanisandra,3,1732.0,85.73
Thanisandra,2,1226.0,65.0
Thanisandra,2,1245.0,83.05
Thanisandra,3,1261.0,80.0
Thanisandra,3,1884.0,117.0
Thanisandra,2,965.0,54.0
Thanisandra,3,1930.0,122.0
Thanisandra,1,777.0,38.46
Thanisandra,3,1241.0,68.0
Thanisandra,3,1930.0,120.0
Thanisandra,1,760.0,50.4
Thanisandra,1,663.0,32.82
Thanisandra,3,1801.0,115.0
Thanisandra,3,1806.0,116.0
Thanisandra,4,3671.0,220.0
Thanisandra,2,1110.0,46.5
Thanisandra,2,1305.0,90.0
Thanisandra,3,1965.0,125.0
Thanisandra,3,1573.0,100.0
Thanisandra,3,1533.0,75.885
Thanisandra,4,2259.0,112.0
Thanisandra,4,1917.0,130.0
Thanisandra,2,1226.0,65.59
Thigalarapalya,4,3122.0,230.0
Thigalarapalya,3,2072.0,142.0
Thigalarapalya,2,1297.0,103.0
Thigalarapalya,2,1418.0,95.0
Thigalarapalya,4,3122.0,235.0
Thigalarapalya,4,3122.0,245.0
Thigalarapalya,3,2072.0,150.0
Thigalarapalya,2,1418.0,103.0
Thigalarapalya,2,1418.0,101.0
Thigalarapalya,2,1418.0,104.0
Thigalarapalya,3,2072.0,139.0
Thigalarapalya,4,3122.0,225.0
Thigalarapalya,4,2912.0,210.0
Thigalarapalya,2,1418.0,103.0
Thigalarapalya,3,2072.0,159.0
Thigalarapalya,3,2072.0,147.0
Thigalarapalya,2,1418.0,106.0
Thigalarapalya,3,2215.0,156.0
Thigalarapalya,2,1418.0,104.0
Thigalarapalya,4,3122.0,237.0
Thigalarapalya,2,1418.0,105.0
Thigalarapalya,2,1418.0,104.0
Thigalarapalya,3,2072.0,139.0
Thigalarapalya,3,2215.0,160.0
Thigalarapalya,2,1418.0,106.0
Thigalarapalya,3,2072.0,155.0
Thigalarapalya,3,1830.0,135.0
Thigalarapalya,2,1418.0,105.0
Thigalarapalya,3,2072.0,160.0
Thigalarapalya,3,2215.0,150.0
Thigalarapalya,3,2215.0,154.0
Thigalarapalya,3,2072.0,152.0
Thigalarapalya,3,2072.0,160.0
Thigalarapalya,3,2072.0,155.0
Thigalarapalya,4,3122.0,235.0
Thigalarapalya,3,2072.0,153.0
Thigalarapalya,3,2215.0,150.0
Thigalarapalya,3,2072.0,157.0
Thigalarapalya,2,1418.0,105.0
Thigalarapalya,4,3362.0,249.0
Thigalarapalya,4,3122.0,245.0
Thigalarapalya,3,1830.0,133.0
Thigalarapalya,3,2215.0,154.0
Thigalarapalya,4,4190.0,325.0
Thigalarapalya,3,2215.0,157.0
Thigalarapalya,3,2072.0,151.0
Thigalarapalya,4,4303.0,300.0
Thigalarapalya,2,1400.0,105.0
Thigalarapalya,3,2215.0,162.0
Thigalarapalya,2,1297.0,98.0
Thigalarapalya,3,2215.0,152.0
Thubarahalli,4,3800.0,239.0
Thubarahalli,2,1200.0,78.0
Thubarahalli,2,1128.0,75.0
Thubarahalli,2,1185.0,65.0
Thubarahalli,2,975.0,55.0
Thubarahalli,2,1330.0,75.0
Thubarahalli,2,1085.0,70.0
Thubarahalli,2,1216.0,80.0
Thubarahalli,2,1200.0,79.0
Thubarahalli,2,1200.0,80.0
Thubarahalli,2,1200.0,79.55
Thubarahalli,3,1540.0,90.0
Thubarahalli,3,2625.0,175.0
Thubarahalli,2,975.0,50.0
Thubarahalli,3,1540.0,90.0
Thubarahalli,3,1584.0,101.0
Tindlu,3,1500.0,87.0
Tindlu,3,7500.0,400.0
Tindlu,3,1357.0,65.0
Tindlu,2,1350.0,100.0
Tindlu,3,1500.0,87.0
Tindlu,2,1180.0,52.0
Tindlu,3,1370.07,65.0
Tindlu,2,1165.0,59.8
Tindlu,2,1050.0,55.0
Tindlu,2,1100.0,55.0
Tumkur Road,3,1500.0,95.0
Tumkur Road,3,1779.0,112.0
Tumkur Road,3,1586.0,100.0
Tumkur Road,2,1098.0,72.0
Tumkur Road,3,1354.0,90.0
Tumkur Road,3,1240.0,84.0
Tumkur Road,2,1239.0,82.0
Tumkur Road,2,1246.0,82.0
Tumkur Road,3,1500.0,100.0
Tumkur Road,3,1789.0,98.0
Tumkur Road,3,1416.0,94.0
Tumkur Road,2,1027.0,60.0
Tumkur Road,2,1027.0,68.62
Tumkur Road,3,1459.0,95.0
Tumkur Road,2,992.0,60.0
Tumkur Road,2,1066.0,52.5
Tumkur Road,3,1240.0,79.0
Tumkur Road,3,1441.0,95.0
Tumkur Road,3,1240.0,83.0
Tumkur Road,2,1027.0,67.0
Tumkur Road,3,1060.0,58.3
Tumkur Road,4,1100.0,60.0
Tumkur Road,3,1354.0,85.86
Ulsoor,3,2135.0,215.0
Ulsoor,3,2300.0,210.0
Ulsoor,2,1275.0,120.0
Ulsoor,3,1020.0,110.0
Ulsoor,2,1180.0,100.0
Ulsoor,3,1340.0,90.0
Ulsoor,3,1500.0,125.0
Ulsoor,3,2000.0,185.0
Ulsoor,2,1255.0,120.0
Ulsoor,5,1200.0,150.0
Ulsoor,3,1685.0,185.0
Ulsoor,4,2500.0,170.0
Ulsoor,3,2135.0,170.0
Ulsoor,2,1160.0,130.0
Uttarahalli,3,1440.0,62.0
Uttarahalli,2,1143.0,45.0
Uttarahalli,2,1020.0,45.0
Uttarahalli,2,1286.0,63.0
Uttarahalli,2,1101.0,45.0
Uttarahalli,2,1345.0,67.0
Uttarahalli,3,1540.0,40.0
Uttarahalli,3,1135.0,39.73
Uttarahalli,3,1540.0,50.0
Uttarahalli,2,1175.0,47.0
Uttarahalli,3,1390.0,62.55
Uttarahalli,3,1330.0,56.0
Uttarahalli,2,1008.0,45.0
Uttarahalli,3,1390.0,60.47
Uttarahalli,3,1617.0,66.68
Uttarahalli,2,1150.0,49.0
Uttarahalli,3,1330.0,56.0
Uttarahalli,2,1200.0,44.0
Uttarahalli,3,1385.0,48.48
Uttarahalli,3,1330.0,46.55
Uttarahalli,2,882.0,30.0
Uttarahalli,2,993.0,39.71
Uttarahalli,2,1045.0,45.0
Uttarahalli,2,850.0,37.93
Uttarahalli,3,1330.0,47.0
Uttarahalli,6,3600.0,120.0
Uttarahalli,3,1788.0,98.34
Uttarahalli,3,1345.0,57.0
Uttarahalli,2,1089.0,43.55
Uttarahalli,3,1330.0,46.55
Uttarahalli,2,1279.0,48.0
Uttarahalli,3,1845.0,68.27
Uttarahalli,3,1425.0,64.0
Uttarahalli,2,1155.0,40.42
Uttarahalli,2,1050.0,42.0
Uttarahalli,3,1300.0,55.0
Uttarahalli,3,1250.0,55.0
Uttarahalli,3,1700.0,88.0
Uttarahalli,3,1200.0,50.0
Uttarahalli,2,1085.0,43.0
Uttarahalli,3,1350.0,53.0
Uttarahalli,2,1175.0,47.0
Uttarahalli,3,1689.28,91.2
Uttarahalli,3,1310.0,85.0
Uttarahalli,2,1175.0,47.0
Uttarahalli,2,1137.0,63.0
Uttarahalli,3,1315.0,74.0
Uttarahalli,3,1215.0,52.85
Uttarahalli,3,1312.5,51.19
Uttarahalli,2,1325.0,53.0
Uttarahalli,3,1300.0,60.0
Uttarahalli,2,850.0,35.0
Uttarahalli,3,1627.86,88.0
Uttarahalli,3,1490.0,59.6
Uttarahalli,3,1360.0,61.2
Uttarahalli,2,1280.0,75.0
Uttarahalli,1,661.0,36.0
Uttarahalli,2,1134.0,45.36
Uttarahalli,3,1350.0,47.24
Uttarahalli,3,1320.0,55.44
Uttarahalli,3,1390.0,61.16
Uttarahalli,2,1090.0,45.0
Uttarahalli,2,1050.0,42.0
Uttarahalli,2,1235.0,90.0
Uttarahalli,2,1123.0,48.0
Uttarahalli,3,1329.0,56.0
Uttarahalli,2,938.0,35.0
Uttarahalli,3,1345.0,47.0
Uttarahalli,3,1285.0,44.98
Uttarahalli,2,1100.0,45.0
Uttarahalli,2,1125.0,47.0
Uttarahalli,3,1300.0,47.0
Uttarahalli,3,1685.0,85.0
Uttarahalli,3,1390.0,62.55
Uttarahalli,3,1490.0,59.6
Uttarahalli,2,1180.0,41.3
Uttarahalli,2,1380.0,42.0
Uttarahalli,3,1737.0,95.0
Uttarahalli,3,1385.0,48.48
Uttarahalli,6,3600.0,303.0
Uttarahalli,2,1160.0,45.0
Uttarahalli,3,1280.0,60.0
Uttarahalli,3,1480.0,58.0
Uttarahalli,2,1190.0,53.55
Uttarahalli,3,1330.0,57.0
Uttarahalli,6,1680.0,125.0
Uttarahalli,3,1560.0,74.0
Uttarahalli,3,1250.0,50.0
Uttarahalli,2,1125.0,48.0
Uttarahalli,3,1320.0,55.44
Uttarahalli,3,1255.0,50.19
Uttarahalli,2,1160.0,40.6
Uttarahalli,3,1255.0,50.19
Uttarahalli,2,1163.0,68.0
Uttarahalli,3,1330.0,39.9
Uttarahalli,2,1065.0,42.59
Uttarahalli,2,1075.0,46.76
Uttarahalli,2,1155.0,40.6
Uttarahalli,2,1150.0,70.0
Uttarahalli,3,1065.0,42.59
Uttarahalli,3,1360.0,47.59
Uttarahalli,2,1099.0,65.0
Uttarahalli,3,1215.0,52.85
Uttarahalli,3,1590.0,58.0
Uttarahalli,2,1180.0,41.3
Uttarahalli,3,1350.0,47.24
Uttarahalli,3,1250.0,50.0
Uttarahalli,2,1002.0,40.08
Uttarahalli,2,1002.0,40.08
Uttarahalli,2,1075.0,40.0
Uttarahalli,3,1580.0,60.0
Uttarahalli,2,1155.0,40.43
Uttarahalli,3,1650.0,50.0
Uttarahalli,2,1025.0,35.88
Uttarahalli,2,1125.0,47.65
Uttarahalli,2,1300.0,55.0
Uttarahalli,2,1025.0,35.88
Uttarahalli,2,980.0,45.0
Uttarahalli,2,1125.0,47.0
Uttarahalli,3,1135.0,39.73
Uttarahalli,3,1350.0,47.24
Uttarahalli,3,1250.0,50.0
Uttarahalli,3,1250.0,50.0
Uttarahalli,2,1175.0,47.0
Uttarahalli,3,1360.0,47.59
Uttarahalli,3,1360.0,47.59
Uttarahalli,3,1525.0,62.82
Uttarahalli,3,1265.0,65.0
Uttarahalli,3,1590.0,57.0
Uttarahalli,3,1330.0,46.55
Uttarahalli,2,1213.0,48.0
Uttarahalli,3,1475.0,59.0
Uttarahalli,2,900.0,35.0
Uttarahalli,2,1065.0,42.6
Uttarahalli,3,1330.0,46.55
Uttarahalli,3,1250.0,50.0
Uttarahalli,2,1125.0,47.0
Uttarahalli,3,1270.0,55.25
Uttarahalli,3,1270.0,55.25
Uttarahalli,2,1107.0,45.0
Uttarahalli,2,1200.0,55.0
Uttarahalli,3,1330.0,46.45
Uttarahalli,3,1460.0,76.0
Uttarahalli,3,1500.0,68.0
Uttarahalli,2,1120.0,50.0
Uttarahalli,2,1150.0,46.0
Uttarahalli,3,1330.0,58.0
Uttarahalli,3,1590.0,57.0
Uttarahalli,2,1050.0,42.0
Uttarahalli,2,1125.0,48.0
Uttarahalli,4,4500.0,150.0
Uttarahalli,3,1345.0,57.0
Uttarahalli,3,1345.0,57.0
Uttarahalli,3,1490.0,59.6
Uttarahalli,2,1000.0,52.0
Uttarahalli,2,1037.0,36.0
Uttarahalli,3,1245.0,43.58
Uttarahalli,2,1000.0,39.5
Uttarahalli,2,1125.0,45.0
Uttarahalli,3,1308.0,53.0
Uttarahalli,2,1160.0,40.58
Uttarahalli,2,1123.0,60.0
Uttarahalli,3,1590.0,57.0
Uttarahalli,2,1000.0,35.0
Uttarahalli,3,1330.0,57.0
Uttarahalli,2,1125.0,47.0
Uttarahalli,2,1165.0,42.09
Uttarahalli,2,1260.0,55.0
Uttarahalli,2,1284.0,53.36
Uttarahalli,2,1150.0,45.99
Uttarahalli,3,1385.0,48.48
Uttarahalli,3,1290.0,56.12
Uttarahalli,3,1328.0,56.0
Uttarahalli,2,1040.0,36.4
Uttarahalli,3,1650.0,130.0
Uttarahalli,3,1290.0,56.12
Uttarahalli,3,1590.0,57.0
Uttarahalli,2,1075.0,46.76
Uttarahalli,3,1345.0,57.0
Varthur,2,1160.0,44.0
Varthur,2,1091.0,34.9
Varthur,2,1385.0,80.0
Varthur,3,1535.0,65.99
Varthur,2,1024.0,42.0
Varthur,2,1125.0,40.0
Varthur,2,1012.0,66.5
Varthur,2,1112.0,40.0
Varthur,2,1055.0,45.35
Varthur,2,1280.0,65.0
Varthur,2,977.0,36.0
Varthur,3,1250.0,71.0
Varthur,3,1200.0,67.75
Varthur,3,1665.0,53.0
Varthur,2,1111.0,41.88
Varthur,4,4500.0,300.0
Varthur,2,1140.0,55.5
Varthur,2,1012.0,59.0
Varthur,2,1140.0,39.9
Varthur,2,1090.0,48.0
Varthur,3,1450.0,71.0
Varthur,2,1210.0,60.0
Varthur,2,1070.0,46.0
Varthur,3,1360.0,85.0
Varthur,2,965.0,34.0
Varthur,2,1120.0,44.24
Varthur,3,1395.0,79.0
Varthur,2,1085.0,45.0
Varthur,2,1250.0,47.0
Varthur,3,1200.0,68.38
Varthur,3,1520.0,61.0
Varthur,2,1155.0,60.0
Varthur,2,1035.0,60.0
Varthur,2,1100.0,72.0
Varthur,2,1155.0,39.0
Varthur,2,1180.0,55.0
Varthur,3,1520.0,60.0
Varthur,5,1000.0,65.0
Varthur,2,1738.0,57.35
Varthur,2,1045.0,40.65
Varthur,2,1155.0,39.0
Varthur,3,1615.0,69.43
Varthur,2,1210.0,64.15
Varthur,3,1737.0,57.32
Varthur,2,1402.0,95.0
Varthur,2,1105.0,38.0
Varthur,3,1560.0,90.0
Varthur,2,1760.0,85.0
Varthur,2,1210.0,54.0
Varthur,2,1112.0,40.0
Varthur,2,986.0,31.0
Varthur,3,1600.0,63.2
Varthur,2,1000.0,65.0
Varthur,3,1665.0,71.58
Varthur Road,2,900.0,27.0
Varthur Road,2,1277.0,59.0
Varthur Road,3,1247.0,58.0
Varthur Road,2,1050.0,42.7
Varthur Road,2,1255.0,52.76
Varthur Road,3,1033.0,30.47
Varthur Road,2,1033.0,32.0
Varthur Road,2,1140.0,49.11
Varthur Road,2,850.0,25.4
Vasanthapura,3,1400.0,60.0
Vasanthapura,2,1022.0,40.0
Vasanthapura,2,1135.0,39.73
Vasanthapura,2,995.0,34.82
Vasanthapura,2,995.0,34.82
Vasanthapura,2,1050.0,47.0
Vasanthapura,2,940.0,40.0
Vasanthapura,2,1500.0,65.0
Vasanthapura,2,1037.0,36.28
Vasanthapura,2,978.0,34.22
Vasanthapura,2,1037.0,36.28
Vidyaranyapura,2,1440.0,95.0
Vidyaranyapura,2,1200.0,55.0
Vidyaranyapura,4,1200.0,90.0
Vidyaranyapura,3,1485.0,67.0
Vidyaranyapura,2,1060.0,55.0
Vidyaranyapura,3,1200.0,100.0
Vidyaranyapura,6,1060.0,110.0
Vidyaranyapura,3,1200.0,130.0
Vidyaranyapura,2,1100.0,54.0
Vidyaranyapura,3,462.0,38.0
Vidyaranyapura,3,1440.0,70.0
Vidyaranyapura,2,1100.0,54.0
Vidyaranyapura,3,1560.0,68.0
Vidyaranyapura,2,1120.0,70.0
Vidyaranyapura,2,945.0,40.0
Vidyaranyapura,2,1100.0,54.0
Vidyaranyapura,3,1200.0,65.0
Vidyaranyapura,2,1200.0,52.0
Vidyaranyapura,5,2640.0,225.0
Vidyaranyapura,2,1050.0,50.0
Vidyaranyapura,2,1188.0,50.0
Vidyaranyapura,3,1100.0,75.0
Vidyaranyapura,3,1100.0,72.0
Vidyaranyapura,4,2400.0,135.0
Vidyaranyapura,2,1100.0,41.0
Vidyaranyapura,2,1200.0,60.5
Vidyaranyapura,4,770.0,65.25
Vidyaranyapura,5,774.0,70.0
Vijayanagar,3,1704.0,110.0
Vijayanagar,3,1933.0,129.0
Vijayanagar,3,1500.0,75.5
Vijayanagar,3,1450.0,100.0
Vijayanagar,3,1580.0,134.0
Vijayanagar,3,1826.0,121.0
Vijayanagar,3,600.0,72.0
Vijayanagar,3,1739.0,116.0
Vijayanagar,3,1490.0,100.0
Vijayanagar,2,1180.0,65.0
Vijayanagar,1,606.0,34.78
Vijayanagar,2,1352.0,68.0
Vijayanagar,3,1527.0,115.0
Vijayanagar,2,989.0,60.0
Vijayanagar,3,1520.0,103.0
Vijayanagar,3,1749.0,117.0
Vijayanagar,2,1046.0,75.0
Vijayanagar,1,606.0,40.0
Vijayanagar,2,1200.0,62.0
Vijayanagar,3,1300.0,75.0
Vijayanagar,3,1484.0,79.19
Vijayanagar,3,1760.0,140.0
Vijayanagar,3,2047.0,136.0
Vijayanagar,3,1200.0,75.0
Vijayanagar,2,1178.0,82.0
Vijayanagar,2,864.0,45.0
Vijayanagar,4,2100.0,252.0
Vijayanagar,2,920.0,60.0
Vijayanagar,2,1019.0,58.0
Vijayanagar,5,2400.0,125.0
Vijayanagar,2,1180.0,86.0
Vijayanagar,2,1046.0,49.06
Vijayanagar,5,750.0,95.0
Vijayanagar,1,2400.0,230.0
Vijayanagar,1,492.0,40.0
Vijayanagar,3,1375.0,75.0
Vishveshwarya Layout,3,4000.0,225.0
Vishveshwarya Layout,1,750.0,30.0
Vishveshwarya Layout,6,2100.0,92.0
Vishveshwarya Layout,4,600.0,85.0
Vishveshwarya Layout,6,1400.0,160.0
Vishveshwarya Layout,4,2000.0,90.0
Vishveshwarya Layout,6,4000.0,230.0
Vishwapriya Layout,2,820.0,30.0
Vishwapriya Layout,2,1235.0,60.0
Vishwapriya Layout,2,770.0,30.0
Vishwapriya Layout,5,2800.0,130.0
Vishwapriya Layout,2,910.0,36.0
Vishwapriya Layout,2,890.0,37.0
Vittasandra,2,1404.0,71.0
Vittasandra,2,1246.0,67.0
Vittasandra,2,1404.0,69.3
Vittasandra,2,1246.0,67.3
Vittasandra,2,1246.0,64.5
Vittasandra,2,1246.0,64.5
Vittasandra,2,1246.0,68.0
Vittasandra,3,1743.0,85.0
Vittasandra,2,1238.0,67.0
Vittasandra,2,1404.0,75.0
Vittasandra,2,1246.0,65.0
Vittasandra,2,1238.0,67.0
Vittasandra,2,1246.0,67.4
Vittasandra,2,1259.0,67.4
Vittasandra,2,1934.0,90.0
Vittasandra,2,1404.0,68.8
Vittasandra,2,1246.0,62.3
